file_path,action_category
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_377784.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_377908.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378030.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_37845.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378468.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378498.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378553.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378593.jpg,Rescue
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378648.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378705.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378815.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_378895.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_379060.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_37912.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_379413.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_37965.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_379793.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38015.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_380213.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_380545.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38105.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_381290.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38143.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38150.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38167.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_381733.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38180.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_381915.jpg,Rescue
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38197.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38207.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_382198.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38235.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_382358.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38252.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_382543.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38270.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_382921.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38312.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_383331.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_383389.jpg,Rescue
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38347.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_383499.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_383844.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_384219.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_384609.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_384909.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38495.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_385069.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_385254.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_385336.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38575.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_386029.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_386156.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38617.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_386516.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_386766.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38685.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_386944.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_387184.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_387426.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_387556.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_387794.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_387946.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38807.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_388234.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38825.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_388456.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_388884.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_388964.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38897.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_389234.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38932.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_389334.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_389426.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_389471.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_389614.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_38965.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39005.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_390164.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39017.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_390301.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_390529.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39060.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39067.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_391036.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39112.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_391259.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39145.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39167.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_391709.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_391906.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39192.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_392009.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39225.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_392731.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_392864.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_393159.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39322.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39335.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39345.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_393464.jpg,Rescue
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39357.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_393709.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_393834.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394047.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394102.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394192.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39420.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394317.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39440.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394489.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394557.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39462.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394802.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_394879.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39515.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_395322.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39552.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_395529.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_395709.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_395795.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_395901.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39595.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_396190.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_396305.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_396453.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39682.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_397248.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39742.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_397510.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_397598.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_397788.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_39787.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_397920.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_398105.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_398210.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_398380.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_398530.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_398903.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399100.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399323.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399493.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399578.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399620.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399695.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_399835.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400005.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400230.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400340.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40037.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400450.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400500.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400570.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400628.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400698.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40085.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400868.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400918.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_400943.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_401026.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_401245.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40125.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_401400.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_401540.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_401648.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_401970.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40212.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402135.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402288.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402470.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_4025.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402538.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402625.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40265.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402828.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_402958.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40297.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40310.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_403135.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40360.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40395.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_403953.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_404123.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40417.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_404426.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40445.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40487.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40497.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40510.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40515.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40526.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_405285.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40530.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40535.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40542.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_405530.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40577.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_405867.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_405987.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40600.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_406087.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40617.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40622.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_406270.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_406415.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40655.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_406562.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40660.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40667.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_406852.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_406987.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407105.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40712.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407205.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407272.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407325.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40745.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40747.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407485.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407602.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407765.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_407902.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408092.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40810.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408250.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408385.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408507.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408590.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40862.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408835.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_408937.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409110.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409157.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409220.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409325.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409382.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409567.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409637.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40965.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409720.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409797.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_40982.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409835.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409942.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_409997.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410015.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410047.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410052.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410087.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410122.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410127.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410135.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410147.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410155.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410162.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410205.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410210.jpg,Speed
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410215.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410237.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410275.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410457.jpg,Fight
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410650.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410840.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_410942.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_411127.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_411230.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41150.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_411672.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41182.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_411882.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412112.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41212.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412252.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412392.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412495.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41260.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412675.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41270.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41282.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412867.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41290.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_412937.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_413090.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_413292.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_4135.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_413567.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_413705.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_413842.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414017.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414122.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414247.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_41425.jpg,Escape
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414450.jpg,Pursuit
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414670.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414767.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_414977.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_415125.jpg,Heist
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_415222.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_415367.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_415482.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_415500.jpg,Capture
/Users/mario/Desktop/ece910/Wild-Bunch-output/keyshots/frame_415533.jpg,Capture
